time,lat,lon,alt,heading,glitch_x,glitch_y,event
1784908185.255233,-35.3618275,149.1635088,11.297,315.44,0,0,
1784908185.5060093,-35.3618116,149.1634895,11.323,315.43,0,0,
1784908185.7527528,-35.3617956,149.1634702,11.349,315.42,0,0,
1784908186.0037766,-35.3617797,149.1634509,11.375,315.42,0,0,
1784908186.2542467,-35.3617637,149.1634316,11.401,315.42,0,0,
1784908186.5047894,-35.3617477,149.1634123,11.427,315.42,0,0,
1784908186.7575905,-35.3617319,149.1633931,11.453,315.41,0,0,
1784908187.0064297,-35.3617161,149.163374,11.478,315.4,0,0,
1784908187.257151,-35.3617001,149.1633547,11.504,315.41,0,0,
1784908187.5079606,-35.3616842,149.1633355,11.529,315.41,0,0,
1784908187.7538245,-35.3616683,149.1633163,11.555,315.4,0,0,
1784908188.0046422,-35.3616524,149.163297,11.581,315.4,0,0,
1784908188.25512,-35.3616385,149.1632777,11.608,315.23,0,0,RESET
1784908188.5061145,-35.361626,149.1632584,11.632,314.21,0,0,
1784908188.7568512,-35.3616134,149.1632393,11.657,313.29,0,0,
1784908189.0090466,-35.3615999,149.1632208,11.683,313.09,0,0,
1784908189.2584887,-35.3615856,149.1632026,11.708,313.42,0,0,
1784908189.5036716,-35.3615706,149.1631849,11.734,313.94,0,0,
1784908189.757138,-35.3615548,149.1631674,11.759,314.53,0,0,
1784908190.003271,-35.3615385,149.16315,11.785,315.11,0,0,
1784908190.2538934,-35.3615218,149.1631324,11.81,315.6,0,0,
1784908190.5050402,-35.361505,149.1631146,11.836,315.98,0,0,
1784908190.755585,-35.361488,149.1630965,11.862,316.24,0,0,
1784908191.0068834,-35.3614712,149.1630781,11.887,316.37,0,0,
1784908191.2569325,-35.3614544,149.1630593,11.912,316.38,0,0,
1784908191.508324,-35.3614376,149.1630402,11.937,316.31,0,0,
1784908191.7582517,-35.361421,149.1630208,11.961,316.2,0,0,
1784908192.0039337,-35.3614046,149.1630013,11.985,316.07,0,0,
1784908192.2541325,-35.3613882,149.1629815,12.01,315.91,0,0,
1784908192.5052164,-35.3613718,149.1629616,12.035,315.75,0,0,
1784908192.7555187,-35.3613556,149.1629417,12.062,315.62,0,0,
1784908193.0070133,-35.3613397,149.1629221,12.089,315.51,0,0,
1784908193.256921,-35.3613239,149.1629026,12.115,315.42,0,0,
1784908193.5080614,-35.3613082,149.1628832,12.14,315.35,0,0,
1784908193.7590215,-35.3612927,149.162864,12.164,315.31,0,0,
1784908194.0041416,-35.3612771,149.1628449,12.187,315.29,0,0,
1784908194.2574086,-35.3612616,149.1628258,12.211,315.28,0,0,
1784908194.5079017,-35.3612461,149.1628068,12.234,315.28,0,0,
1784908194.7582421,-35.3612306,149.1627879,12.258,315.29,0,0,
1784908195.0097349,-35.361215,149.1627689,12.283,315.31,0,0,
1784908195.2564666,-35.3611995,149.16275,12.308,315.3,0,0,
1784908195.5081756,-35.3611839,149.162731,12.333,315.29,0,0,
1784908195.7580383,-35.3611682,149.162712,12.359,315.29,0,0,
1784908196.009063,-35.3611526,149.162693,12.384,315.29,0,0,
1784908196.2535756,-35.3611369,149.162674,12.41,315.29,0,0,
1784908196.5052073,-35.3611212,149.162655,12.435,315.29,0,0,
1784908196.755441,-35.3611054,149.1626359,12.461,315.3,0,0,
1784908197.006495,-35.3610896,149.1626168,12.487,315.3,0,0,
1784908197.256735,-35.3610738,149.1625978,12.513,315.3,0,0,
1784908197.5066228,-35.361058,149.1625787,12.54,315.3,0,0,
1784908197.7568636,-35.3610422,149.1625596,12.566,315.3,0,0,
1784908198.007843,-35.3610263,149.1625404,12.592,315.31,0,0,
1784908198.2565007,-35.3610104,149.1625213,12.618,315.31,0,0,
1784908198.505941,-35.3609944,149.162502,12.643,315.32,0,0,
1784908198.7563484,-35.3609784,149.1624828,12.669,315.32,0,0,
1784908199.0074432,-35.3609623,149.1624635,12.695,315.33,0,0,
1784908199.2577238,-35.3609463,149.1624442,12.721,315.34,0,0,
1784908199.509134,-35.3609303,149.162425,12.747,315.36,0,0,
1784908199.757618,-35.3609142,149.1624056,12.773,315.37,0,0,
1784908200.0088692,-35.3608981,149.1623863,12.799,315.37,0,0,
1784908200.2556171,-35.3608821,149.1623671,12.825,315.37,0,0,
1784908200.50701,-35.360866,149.1623478,12.85,315.37,0,0,
1784908200.7571323,-35.36085,149.1623285,12.876,315.38,0,0,
1784908201.0081086,-35.3608339,149.1623092,12.901,315.39,0,0,
1784908201.258548,-35.3608178,149.1622899,12.927,315.39,0,0,
1784908201.5103347,-35.3608018,149.1622706,12.952,315.39,0,0,
1784908201.7546084,-35.3607857,149.1622513,12.978,315.4,0,0,
1784908202.0063457,-35.3607697,149.1622321,13.004,315.4,0,0,
1784908202.2586627,-35.3607537,149.1622129,13.03,315.4,0,0,
1784908202.5093813,-35.3607377,149.1621937,13.056,315.4,0,0,
1784908202.7579331,-35.3607218,149.1621744,13.082,315.4,0,0,
1784908203.0087705,-35.3607058,149.1621552,13.107,315.4,0,0,
1784908203.256099,-35.3606897,149.1621359,13.133,315.39,0,0,
1784908203.5077536,-35.3606737,149.1621166,13.159,315.4,0,0,
1784908203.757348,-35.3606576,149.1620973,13.185,315.42,0,0,
1784908204.0087135,-35.3606415,149.1620779,13.211,315.42,0,0,
1784908204.2591782,-35.3606255,149.1620586,13.237,315.4,0,0,
1784908204.5099518,-35.3606094,149.1620392,13.262,315.4,0,0,
1784908204.7545052,-35.3605934,149.1620199,13.289,315.41,0,0,
1784908205.0056543,-35.3605773,149.1620006,13.315,315.42,0,0,
1784908205.255983,-35.3605612,149.1619812,13.341,315.41,0,0,
1784908205.5057788,-35.3605452,149.1619619,13.366,315.41,0,0,
1784908205.7560155,-35.3605292,149.1619426,13.392,315.42,0,0,
1784908206.0073466,-35.3605131,149.1619232,13.417,315.42,0,0,
1784908206.2593553,-35.360497,149.1619038,13.443,315.42,0,0,
1784908206.5072021,-35.360481,149.1618845,13.469,315.42,0,0,
1784908206.7573044,-35.360465,149.1618652,13.494,315.41,0,0,
1784908207.009748,-35.360449,149.1618459,13.52,315.4,0,0,
1784908207.2590306,-35.360433,149.1618266,13.546,315.4,0,0,
1784908207.5096765,-35.360417,149.1618074,13.572,315.41,0,0,
1784908207.7601764,-35.3604011,149.1617882,13.598,315.41,0,0,
1784908208.0070152,-35.3603851,149.161769,13.624,315.41,0,0,
1784908208.2579634,-35.3603692,149.1617498,13.649,315.4,0,0,
1784908208.5099432,-35.3603533,149.1617305,13.675,315.42,0,0,
1784908208.7554522,-35.3603373,149.1617113,13.701,315.41,0,0,
1784908209.0063713,-35.3603213,149.161692,13.727,315.42,0,0,
1784908209.2567837,-35.3603053,149.1616727,13.752,315.42,0,0,
1784908209.5078664,-35.3602892,149.1616532,13.778,315.41,0,0,
1784908209.7582688,-35.3602732,149.1616339,13.804,315.42,0,0,
1784908210.0102904,-35.3602571,149.1616146,13.829,315.41,0,0,
1784908210.2600052,-35.360241,149.1615951,13.855,315.41,0,0,
1784908210.5098822,-35.3602249,149.1615758,13.881,315.42,0,0,
1784908210.7560327,-35.3602089,149.1615564,13.907,315.43,0,0,
1784908211.0075128,-35.3601928,149.1615371,13.933,315.43,0,0,
1784908211.2578115,-35.3601768,149.1615178,13.959,315.43,0,0,
1784908211.508176,-35.3601607,149.1614984,13.985,315.43,0,0,
1784908211.7595093,-35.3601448,149.1614792,14.011,315.42,0,0,
1784908212.0118358,-35.3601288,149.1614599,14.036,315.42,0,0,
1784908212.260915,-35.3601127,149.1614405,14.061,315.41,0,0,
1784908212.5097558,-35.3600967,149.1614212,14.087,315.4,0,0,
1784908212.755893,-35.3600808,149.161402,14.112,315.4,0,0,
1784908213.0077899,-35.3600648,149.1613827,14.138,315.41,0,0,
1784908213.2582824,-35.3600488,149.1613634,14.163,315.42,0,0,
1784908213.5098095,-35.3600328,149.1613442,14.19,315.41,0,0,
1784908213.7606163,-35.3600168,149.1613248,14.216,315.41,0,0,
1784908214.0122452,-35.3600009,149.1613057,14.242,315.42,0,0,
1784908214.256045,-35.3599849,149.1612864,14.268,315.42,0,0,
1784908214.5080464,-35.359969,149.1612672,14.294,315.42,0,0,
1784908214.7607849,-35.359953,149.1612479,14.319,315.42,0,0,
1784908215.01075,-35.359937,149.1612286,14.345,315.42,0,0,
1784908215.2596729,-35.359921,149.1612093,14.37,315.42,0,0,
1784908215.5114696,-35.3599049,149.16119,14.396,315.42,0,0,
1784908215.761006,-35.3598888,149.1611706,14.422,315.42,0,0,
1784908216.0103347,-35.3598728,149.1611513,14.447,315.42,0,0,
1784908216.257316,-35.3598568,149.1611319,14.473,315.42,0,0,
1784908216.5093489,-35.3598407,149.1611125,14.5,315.43,0,0,
1784908216.7587929,-35.3598247,149.1610932,14.526,315.42,0,0,
1784908217.0099263,-35.3598087,149.1610739,14.551,315.43,0,0,
1784908217.2596726,-35.3597926,149.1610546,14.577,315.42,0,0,
1784908217.5114994,-35.3597766,149.1610353,14.603,315.42,0,0,
1784908217.761745,-35.3597606,149.161016,14.628,315.42,0,0,
1784908218.0076823,-35.3597447,149.1609968,14.654,315.42,0,0,
1784908218.2578294,-35.3597287,149.1609775,14.68,315.42,0,0,
1784908218.5094495,-35.3597128,149.1609583,14.706,315.43,0,0,
1784908218.7595387,-35.3596969,149.1609392,14.733,315.43,0,0,
1784908219.0110784,-35.3596812,149.1609203,14.761,315.43,0,0,
1784908219.260103,-35.3596658,149.1609018,14.788,315.44,0,0,
1784908219.511419,-35.3596509,149.1608837,14.814,315.45,0,0,
1784908219.7561562,-35.3596363,149.1608663,14.838,315.46,0,0,
1784908220.0072682,-35.3596224,149.1608495,14.86,315.46,0,0,
1784908220.257881,-35.3596092,149.1608336,14.878,315.47,0,0,
1784908220.508908,-35.3595967,149.1608185,14.894,315.47,0,0,
1784908220.759328,-35.3595851,149.1608047,14.906,315.47,0,0,
1784908221.0069392,-35.3595746,149.160792,14.917,315.46,0,0,
1784908221.2576933,-35.359565,149.1607805,14.926,315.45,0,0,
1784908221.5088985,-35.3595565,149.1607703,14.936,315.45,0,0,
1784908221.7595189,-35.359549,149.1607613,14.945,315.45,0,0,
1784908222.0102112,-35.3595426,149.1607536,14.956,315.44,0,0,
1784908222.2603295,-35.3595373,149.1607472,14.966,315.44,0,0,
1784908222.5119529,-35.359533,149.160742,14.975,315.44,0,0,
1784908222.7618434,-35.3595297,149.1607381,14.983,315.45,0,0,
1784908223.0068994,-35.3595274,149.1607352,14.99,315.46,0,0,
1784908223.257887,-35.3595258,149.1607333,14.995,315.46,0,0,
1784908223.5099535,-35.3595248,149.1607321,14.997,315.47,0,0,
1784908223.7615888,-35.3595244,149.1607316,14.998,315.47,0,0,
1784908224.0105093,-35.3595245,149.1607315,14.999,315.47,0,0,
1784908224.2607737,-35.3595247,149.1607317,14.998,315.46,0,0,
1784908224.5108783,-35.3595252,149.1607322,14.997,315.46,0,0,
1784908224.7607408,-35.3595257,149.1607328,14.997,315.48,0,0,
1784908225.0126207,-35.3595262,149.1607333,14.996,315.48,0,0,ENTER_LAND_WAYPOINT
