< GPS_RAW_INT {time_usec : 382763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 2089, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 382963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 1976, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 383363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 1211, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 383563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 661, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 383763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 24, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 383963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 35538, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 384363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 35753, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 384563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 35936, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 384763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 35330, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 384963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 33840, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 385363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 33272, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 385563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 33662, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 385763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 33744, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 385963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 33640, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 386363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 33107, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 386563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 33140, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 386763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 33243, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 386963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 32537, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 387363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 26353, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 387563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 24067, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 387763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 22628, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 387963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 21709, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 388363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 21113, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 388563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 21125, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 388763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 20777, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 388963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606440, eph : 121, epv : 200, vel : 0, cog : 20078, satellites_visible : 10, alt_ellipsoid : 606440, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 389363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19190, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 389563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 18983, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 389763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19349, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 389963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20346, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 390363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 21329, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 390563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 21088, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 390763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20815, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 390963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20699, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 391363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20296, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 391563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20020, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 391763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19767, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 391963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19408, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 392363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19472, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 392563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20966, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 392763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 25411, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 392963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 30938, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 393363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 32343, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 393563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 32440, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 393763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 32249, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 393963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31760, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 394363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31474, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 394563000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31710, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 394763000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31875, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 394963000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 32129, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 395363000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 34572, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 395563000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 365, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 395763000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 1833, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 395963000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 2820, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 396363000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 3687, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 396563000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 4168, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 396763000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 4745, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 396963000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 5203, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 397363000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 5522, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 397563000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 5578, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 397763000, fix_type : 6, lat : -353618202, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 5644, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 397963000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 5620, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 398363000, fix_type : 6, lat : -353618201, lon : 1491631779, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 5410, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 398563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 5546, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 398763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 6104, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 398963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 7157, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 399363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 9761, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 399563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 11832, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 399763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 15922, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 399963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 18167, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 400363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 18261, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 400563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 18065, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 400763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 18170, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 400963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 18371, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 401363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 18843, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 401563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 18903, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 401763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19290, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 401963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19557, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 402363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19502, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 402563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19688, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 402763000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19813, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 402963000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 19949, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 403363000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20405, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 403563000, fix_type : 6, lat : -353618201, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20582, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 403763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20697, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 403963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20738, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 404363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 20772, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 404563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 21345, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 404763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 22895, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 404963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 25647, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 405363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 30468, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 405563000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31117, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 405763000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31682, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 405963000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 31779, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
< GPS_RAW_INT {time_usec : 406363000, fix_type : 6, lat : -353618202, lon : 1491631780, alt : 606450, eph : 121, epv : 200, vel : 0, cog : 30770, satellites_visible : 10, alt_ellipsoid : 606450, h_acc : 300, v_acc : 300, vel_acc : 0, hdg_acc : 0, yaw : 0}
