time,lat,lon,alt,heading,glitch_x,glitch_y,event
1786396241.5685518,-35.3615893,149.1632107,11.695,313.47,0,0,
1786396241.8196602,-35.3615751,149.1631922,11.721,313.6,0,0,
1786396242.0710976,-35.3615599,149.163174,11.746,314.01,0,0,
1786396242.322338,-35.3615443,149.1631561,11.772,314.49,0,0,
1786396242.569368,-35.3615281,149.1631382,11.798,315.0,0,0,
1786396242.8208227,-35.3615115,149.1631204,11.823,315.44,0,0,
1786396243.0708568,-35.3614948,149.1631023,11.849,315.79,0,0,
1786396243.3211524,-35.3614779,149.163084,11.875,316.05,0,0,
1786396243.5731,-35.361461,149.1630654,11.901,316.2,0,0,
1786396243.8235545,-35.3614442,149.1630466,11.927,316.24,0,0,
1786396244.0738513,-35.3614275,149.1630274,11.952,316.2,0,0,
1786396244.3199391,-35.3614108,149.163008,11.978,316.11,0,0,
1786396244.5725696,-35.3613943,149.1629884,12.003,316.01,0,0,
1786396244.8200257,-35.3613778,149.1629685,12.027,315.88,0,0,
1786396245.070027,-35.3613614,149.1629487,12.053,315.74,0,0,
1786396245.321584,-35.3613452,149.1629289,12.08,315.62,0,0,
1786396245.5745757,-35.3613292,149.1629092,12.107,315.52,0,0,
1786396245.8202431,-35.3613133,149.1628897,12.133,315.43,0,0,
1786396246.0703561,-35.3612975,149.1628702,12.158,315.38,0,0,
1786396246.3235054,-35.3612817,149.1628508,12.182,315.33,0,0,
1786396246.5754588,-35.361266,149.1628315,12.207,315.31,0,0,
1786396246.8208363,-35.3612503,149.1628122,12.231,315.29,0,0,
1786396247.0711987,-35.3612346,149.162793,12.255,315.29,0,0,
1786396247.3244188,-35.3612189,149.1627739,12.279,315.31,0,0,
1786396247.5745633,-35.3612032,149.1627548,12.304,315.31,0,0,
1786396247.8194098,-35.3611875,149.1627357,12.329,315.32,0,0,
1786396248.0728698,-35.3611718,149.1627166,12.354,315.33,0,0,
1786396248.3228528,-35.361156,149.1626975,12.379,315.33,0,0,
1786396248.573211,-35.3611402,149.1626784,12.405,315.33,0,0,
1786396248.821509,-35.3611244,149.1626592,12.43,315.32,0,0,
1786396249.0716717,-35.3611086,149.1626401,12.456,315.32,0,0,
1786396249.3227184,-35.3610928,149.162621,12.482,315.33,0,0,
1786396249.572807,-35.361077,149.1626018,12.508,315.34,0,0,
1786396249.824574,-35.3610611,149.1625826,12.534,315.34,0,0,
1786396250.0743403,-35.3610453,149.1625635,12.56,315.32,0,0,
1786396250.3202825,-35.3610294,149.1625443,12.586,315.32,0,0,
1786396250.5703764,-35.3610134,149.1625251,12.612,315.34,0,0,
1786396250.8248973,-35.3609975,149.162506,12.638,315.35,0,0,
1786396251.0755002,-35.3609815,149.1624868,12.663,315.35,0,0,
1786396251.3281302,-35.3609656,149.1624676,12.689,315.34,0,0,
1786396251.5749137,-35.3609497,149.1624484,12.714,315.35,0,0,
1786396251.8237433,-35.3609336,149.1624291,12.74,315.37,0,0,
1786396252.0729997,-35.3609177,149.1624099,12.766,315.37,0,0,
1786396252.3247597,-35.3609016,149.1623906,12.793,315.37,0,0,
1786396252.5745516,-35.3608855,149.1623712,12.819,315.38,0,0,
1786396252.820416,-35.3608694,149.1623519,12.845,315.39,0,0,
1786396253.0729544,-35.3608533,149.1623325,12.871,315.39,0,0,
1786396253.327091,-35.3608372,149.1623132,12.896,315.4,0,0,
1786396253.5725734,-35.3608212,149.1622939,12.922,315.4,0,0,
1786396253.8261828,-35.3608051,149.1622746,12.947,315.4,0,0,
1786396254.0748682,-35.360789,149.1622553,12.973,315.4,0,0,
1786396254.3209944,-35.360773,149.1622361,12.998,315.4,0,0,
1786396254.5716157,-35.3607569,149.1622167,13.024,315.41,0,0,
1786396254.8228922,-35.3607409,149.1621974,13.05,315.41,0,0,
1786396255.073783,-35.3607248,149.162178,13.076,315.41,0,0,
1786396255.3270752,-35.3607087,149.1621587,13.102,315.41,0,0,
1786396255.5753443,-35.3606927,149.1621395,13.128,315.41,0,0,
1786396255.8209202,-35.3606768,149.1621202,13.154,315.41,0,0,
1786396256.0738142,-35.3606608,149.162101,13.18,315.41,0,0,
1786396256.3252373,-35.3606448,149.1620818,13.205,315.42,0,0,
1786396256.5719912,-35.3606288,149.1620626,13.23,315.42,0,0,
1786396256.8218017,-35.3606127,149.1620432,13.256,315.42,0,0,
1786396257.07014,-35.3605967,149.1620239,13.282,315.42,0,0,
1786396257.3215017,-35.3605806,149.1620045,13.308,315.42,0,0,
1786396257.5715144,-35.3605646,149.1619852,13.334,315.41,0,0,
