time,lat,lon,alt,heading,glitch_x,glitch_y,event
1786456242.969812,-35.3600338,149.1641598,15.01,344.63,-0.00042000000000000045,-0.00042000000000000045,
1786456243.4705522,-35.3600139,149.1641528,15.01,344.5,-0.00042000000000000045,-0.00042000000000000045,
1786456243.9712875,-35.3599537,149.1641333,15.008,344.65,-0.0004300000000000005,-0.0004300000000000005,
1786456244.472032,-35.359934,149.1641264,15.007,344.51,-0.0004300000000000005,-0.0004300000000000005,
1786456244.9727616,-35.359874,149.1641068,15.007,344.63,-0.0004400000000000005,-0.0004400000000000005,
1786456245.4735186,-35.3598542,149.1641,15.008,344.51,-0.0004400000000000005,-0.0004400000000000005,
1786456245.9743032,-35.3597939,149.1640803,15.009,344.63,-0.00045000000000000053,-0.00045000000000000053,
1786456246.4749904,-35.3597741,149.1640734,15.01,344.52,-0.00045000000000000053,-0.00045000000000000053,
1786456246.9757488,-35.3597139,149.1640538,15.01,344.64,-0.00046000000000000056,-0.00046000000000000056,
1786456247.4766407,-35.3596941,149.164047,15.01,344.52,-0.00046000000000000056,-0.00046000000000000056,
1786456247.977379,-35.3596337,149.1640273,15.01,344.63,-0.0004700000000000006,-0.0004700000000000006,
1786456248.4781098,-35.3596139,149.1640204,15.01,344.51,-0.0004700000000000006,-0.0004700000000000006,
1786456248.9788415,-35.3595539,149.1640008,15.01,344.63,-0.0004800000000000006,-0.0004800000000000006,
1786456249.4799852,-35.3595343,149.1639939,15.009,344.5,-0.0004800000000000006,-0.0004800000000000006,
1786456249.9808087,-35.3594741,149.1639743,15.007,344.62,-0.0004800000000000006,-0.0004800000000000006,
1786456250.481559,-35.3594543,149.1639675,15.007,344.5,-0.0004800000000000006,-0.0004800000000000006,
1786456250.9822824,-35.3593941,149.1639479,15.007,344.64,-0.0004800000000000006,-0.0004800000000000006,
1786456251.4830215,-35.3593744,149.163941,15.008,344.52,-0.0004800000000000006,-0.0004800000000000006,
1786456251.9836886,-35.359314,149.1639214,15.009,344.63,-0.0004800000000000006,-0.0004800000000000006,
1786456252.4845307,-35.3592942,149.1639145,15.01,344.52,-0.0004800000000000006,-0.0004800000000000006,
1786456252.9852664,-35.3592332,149.1638954,15.009,344.66,-0.0004800000000000006,-0.0004800000000000006,
